id	roleID	roletype	cardID	skinId	targetNum	given	displayOrder	time	voicecode	ladyVoicecode	type	priority	showInBook	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desk	desk_zh_TW	desk_en_UK	desk_ja_JP	desk_ko_KR	desk_th_TH	ladyDesk	ladyDesk_zh_TW	ladyDesk_en_UK	ladyDesk_ja_JP	ladyDesk_ko_KR	ladyDesk_th_TH
2310	806	3	806008		0			0	vo_battle_fail_806008	vo_battle_fail_806008	10	2	1	1	战斗失败	戰鬥失敗	Battle Failed	作戦失敗	전투 패배	พ่ายแพ้การต่อสู้	帽子……坏了……	帽子……壞了……	My hat... It's damaged...	帽子が壊れた……	모자가 … 망가졌어요…	หมวก...พังซะแล้ว...	帽子……坏了……	帽子……壞了……	My hat... It's damaged...	帽子が壊れた……	모자가 … 망가졌어요…	หมวก...พังซะแล้ว...
2311	806	3	806008		0			0	vo_skill3_806008	vo_skill3_806008	20	2	0	1	大招语音	大招語音	Ultimate Voices	スキル時	궁극기 음성	เสียงอัลติเมท	哇嗷！保护，大家！	哇嗷！保護，大家！	Yay! Time to defend everyone!	にゃっ！みんなを、守る！	와우! 모두를 보호해야 해!	เหมียว! ปกป้องทุกคน!	哇嗷！保护，大家！	哇嗷！保護，大家！	Yay! Time to defend everyone!	にゃっ！みんなを、守る！	와우! 모두를 보호해야 해!	เหมียว! ปกป้องทุกคน!
2312	806	3	806008		0			0	vo_skill1_806008	vo_skill1_806008	21	2	0	1	A技能语音	A技能語音	A Skill Voices	Aスキル	스킬A 음성	เสียงพากย์สกิล A	哼！	哼！	Humph!	フンッ！	흥!	ฮึ!	哼！	哼！	Humph!	フンッ！	흥!	ฮึ!
2313	806	3	806008		0			0	vo_skill2_806008	vo_skill2_806008	22	2	0	1	B技能语音	B技能語音	B Skill Voices	Bスキル	스킬B 음성	เสียงพากย์สกิล B	喵呜——！	喵嗚——！	Meowoo!	にゃあ！	야옹——!	เมี้ยว—!	喵呜——！	喵嗚——！	Meowoo!	にゃあ！	야옹——!	เมี้ยว—!
2314	806	3	806008		0			0	vo_idle_806008	vo_idle_806008	23	2	0	1	待机语音	待機語音	Idle Voices	待機	대기 음성	เสียงท่ารอคำสั่ง	可可，不怕。	可可，不怕。	I am not afraid.	カカオ、怖くない。	카카오는 무섭지 않아	โกโก้ไม่กลัวหรอก	可可，不怕。	可可，不怕。	I am not afraid.	カカオ、怖くない。	카카오는 무섭지 않아	โกโก้ไม่กลัวหรอก
2315	806	3	806008		0			0	vo_attack_hit_806_01	vo_attack_hit_806_01	24	2	0	1	轻受击语音1	輕受擊語音1	Lightly Hit Voices 1	軽傷1	가벼운 피격 음성1	เสียงโดนโจมตีเบา 1	啊……	啊……	Ah...	あッ…	아…	อ่า...	啊……	啊……	Ah...	あッ…	아…	อ่า...
2316	806	3	806008		0			0	vo_attack_hit_806_02	vo_attack_hit_806_02	24	2	0	1	轻受击语音2	輕受擊語音2	Lightly Hit Voices 2	軽傷2	가벼운 피격 음성2	เสียงโดนโจมตีเบา 2	唔……	唔……	Ugh...	うっ…	음…	อื้ม...	唔……	唔……	Ugh...	うっ…	음…	อื้ม...
2317	806	3	806008		0			0	vo_heavy_hit_806_01	vo_heavy_hit_806_01	25	2	0	1	重受击语音1	重受擊語音1	Heavily Hit Voices 1	重傷1	강한 피격 음성1	เสียงโดนโจมตีเบา 1	吼—！	吼—！	Grr!	にゃ！	흐읏—!	โฮก—!	吼—！	吼—！	Grr!	にゃ！	흐읏—!	โฮก—!
2318	806	3	806008		0			0	vo_heavy_hit_806_02	vo_heavy_hit_806_02	25	2	0	1	重受击语音2	重受擊語音2	Heavily Hit Voices 2	重傷2	강한 피격 음성2	เสียงโดนโจมตีเบา 2	嗷呜——！	嗷嗚——！	Growl!	シャー！	워우——!	แง่ง—!	嗷呜——！	嗷嗚——！	Growl!	シャー！	워우——!	แง่ง—!
2319	806	1	0		0	5		0	vo_birthday_806	vo_birthday_806	16	2	0	1	生日祝福	生日祝福	Birthday Message	誕生日	생일 축하	อวยพรวันเกิด	店长……生日快乐……这是生日蛋糕，还有……这个鲷鱼烧，很好吃，给你。	店長……生日快樂……這是生日蛋糕，還有……這個鯛魚燒，很好吃，給你。	Manager... Happy Birthday... Here's the cake, and... these taiyaki, they're delicious, for you.	店長、誕生日おめでとう。誕生日ケーキです。あとは…たい焼き。店長にあげる。	점장님… 생일축하드려요… 이건 생일 케이크고, 그리고… 이건 붕어빵이에요. 정말 맛있으니까, 드릴게요	ผู้​จัด​กา​ร.​..​สุขสันต์วันเกิด​...​นี่​เค้ก​วันเกิด​ แล้วก็​...​ไท​ยา​กิ​ อร่อย​นะ​ ลอง​ชิ​มสิ​คะ​	店长……生日快乐……这是生日蛋糕，还有……这个鲷鱼烧，很好吃，给你。	店長……生日快樂……這是生日蛋糕，還有……這個鯛魚燒，很好吃，給你。	Manager... Happy Birthday... Here's the cake, and... these taiyaki, they're delicious, for you.	店長、誕生日おめでとう。誕生日ケーキです。あとは…たい焼き。店長にあげる。	점장님… 생일축하드려요… 이건 생일 케이크고, 그리고… 이건 붕어빵이에요. 정말 맛있으니까, 드릴게요	ผู้​จัด​กา​ร.​..​สุขสันต์วันเกิด​...​นี่​เค้ก​วันเกิด​ แล้วก็​...​ไท​ยา​กิ​ อร่อย​นะ​ ลอง​ชิ​มสิ​คะ​
2320	125	3	125008		0			0	vo_hello_125008_01	vo_hello_125008_01	1	2	1	1	打招呼1	打招呼1	Greeting 1	挨拶1	인사1	ทักทาย 1	先知大人，是教团的大家、所信奉的神。但、丝卡蕾特的神明，只是您。	先知大人，是教團的大家、所信奉的神。但、絲卡蕾特的神明，只是您。	The Prophet is revered as the deity by the Holy Order, yet to Scarlett, you are the only divine being.	先知様とは、教団の皆が信仰する神であらせられますが……スカーレットの神は、貴方様ただお一人だけです。	선지자님은 교단 사람들이 믿는 신이예요. 하지만 스칼렛의 신은 당신뿐이랍니다	ท่าน​ผู้รู้​คือ​เทพ​เจ้าที่​ศาสนจักร​เคารพบูชา​ แต่​...​เทพ​เจ้าของ​สการ์เลตต์​มี​เพียง​ท่าน​เท่านั้น​	先知大人，是教团的大家、所信奉的神。但、丝卡蕾特的神明，只是您。	先知大人，是教團的大家、所信奉的神。但、絲卡蕾特的神明，只是您。	The Prophet is revered as the deity by the Holy Order, yet to Scarlett, you are the only divine being.	先知様とは、教団の皆が信仰する神であらせられますが……スカーレットの神は、貴方様ただお一人だけです。	선지자님은 교단 사람들이 믿는 신이예요. 하지만 스칼렛의 신은 당신뿐이랍니다	ท่าน​ผู้รู้​คือ​เทพ​เจ้าที่​ศาสนจักร​เคารพบูชา​ แต่​...​เทพ​เจ้าของ​สการ์เลตต์​มี​เพียง​ท่าน​เท่านั้น​
2321	125	3	125008		0			0	vo_hello_125008_02	vo_hello_125008_02	1	2	1	1	打招呼2	打招呼2	Greeting 2	挨拶2	인사2	ทักทาย 2	丝卡蕾特、总是、睡不着。不过、如果，您期望的话……丝卡蕾特，会努力睡着的。	絲卡蕾特、總是、睡不著。不過、如果，您期望的話……絲卡蕾特，會努力睡著的。	Sleep often eludes me, but if it is your desire, I will strive to rest peacefully.	スカーレットは、いつも、眠れません。しかし、貴方様がお望みなら……スカーレットは寝る努力をいたします。	스칼렛은 항상 잠이 잘 오지 않아요. 하지만 당신이 원한다면… 스칼렛은 잘 수 있도록 노력해 볼게요	สการ์เลตต์​...​มัก​นอนไม่หลับ​ แต่​...​ถ้า​ท่าน​ต้อง​กา​ร.​..​สการ์เลตต์​จะ​พยายาม​หลับ​ให้ได้​	丝卡蕾特、总是、睡不着。不过、如果，您期望的话……丝卡蕾特，会努力睡着的。	絲卡蕾特、總是、睡不著。不過、如果，您期望的話……絲卡蕾特，會努力睡著的。	Sleep often eludes me, but if it is your desire, I will strive to rest peacefully.	スカーレットは、いつも、眠れません。しかし、貴方様がお望みなら……スカーレットは寝る努力をいたします。	스칼렛은 항상 잠이 잘 오지 않아요. 하지만 당신이 원한다면… 스칼렛은 잘 수 있도록 노력해 볼게요	สการ์เลตต์​...​มัก​นอนไม่หลับ​ แต่​...​ถ้า​ท่าน​ต้อง​กา​ร.​..​สการ์เลตต์​จะ​พยายาม​หลับ​ให้ได้​
2322	125	3	125008		1			0	vo_touch_125008_01	vo_touch_125008_01	2	2	1	1	主界面触碰1	主介面觸碰1	Main Screen Interaction 1	タッチ1	메인 화면 터치1	สัมผัสหน้าหลัก 1	丝卡蕾特、有罪……所以，您可以随时、用荆棘、「惩戒」丝卡蕾特。	絲卡蕾特、有罪……所以，您可以隨時、用荊棘、「懲戒」絲卡蕾特。	Scarlett carries the burden of sin... Feel free to "discipline" me with thorns whenever necessary.	スカーレットは、罪深き存在です……ですから、いつでもその茨で、スカーレットに「罰」をお与えください。	스칼렛은 죄가 많아요… 그러니까 당신은 언제든지 저를 가시로 「징계」해주세요	สการ์เลตต์​...​มี​บา​ป.​..​ดังนั้น​ ท่าน​จะ​ใช้​หนาม​แหล​ม.​..'​ลงทัณฑ์​'​ สการ์เลตต์​เมื่อไหร่​ก็ได้​	丝卡蕾特、有罪……所以，您可以随时、用荆棘、「惩戒」丝卡蕾特。	絲卡蕾特、有罪……所以，您可以隨時、用荊棘、「懲戒」絲卡蕾特。	Scarlett carries the burden of sin... Feel free to "discipline" me with thorns whenever necessary.	スカーレットは、罪深き存在です……ですから、いつでもその茨で、スカーレットに「罰」をお与えください。	스칼렛은 죄가 많아요… 그러니까 당신은 언제든지 저를 가시로 「징계」해주세요	สการ์เลตต์​...​มี​บา​ป.​..​ดังนั้น​ ท่าน​จะ​ใช้​หนาม​แหล​ม.​..'​ลงทัณฑ์​'​ สการ์เลตต์​เมื่อไหร่​ก็ได้​
2323	125	3	125008		1			0	vo_touch_125008_02	vo_touch_125008_02	2	2	1	1	主界面触碰2	主介面觸碰2	Main Screen Interaction 2	タッチ2	메인 화면 터치2	สัมผัสหน้าหลัก 2	喜爱，是「污秽」；妄欲，是「亵渎」。神明啊，丝卡蕾特渴求着您……这也是，罪孽吗？	喜愛，是「污穢」；妄欲，是「褻瀆」。神明啊，絲卡蕾特渴求著您……這也是，罪孽嗎？	Love is considered "impure," and desire is deemed "blasphemous." Oh, dear god, I long for you... Is this also a transgression?	愛とは「穢れ」、強欲とは「冒涜」。神よ、スカーレットは貴方様を切に求めています……これも……罪なのでしょうか？	사랑은 「더러움」이고, 욕망은  「모욕」이예요. 신이시여, 스칼렛은 당신을 갈망하고 있답니다… 이것도 죄인가요?	ความรัก​ คือ​ '​ความ​สกปรก​'​ ตัณหา​ คือ​ '​การ​ลบหลู่​'​ องค์​เทพเจ้า​ ถ้า​สการ์เลตต์​ปรารถนา​ท่า​น.​..​นี่​ก็​เป็น​บาป​ด้วย​เหรอ​คะ​?​	喜爱，是「污秽」；妄欲，是「亵渎」。神明啊，丝卡蕾特渴求着您……这也是，罪孽吗？	喜愛，是「污穢」；妄欲，是「褻瀆」。神明啊，絲卡蕾特渴求著您……這也是，罪孽嗎？	Love is considered "impure," and desire is deemed "blasphemous." Oh, dear god, I long for you... Is this also a transgression?	愛とは「穢れ」、強欲とは「冒涜」。神よ、スカーレットは貴方様を切に求めています……これも……罪なのでしょうか？	사랑은 「더러움」이고, 욕망은  「모욕」이예요. 신이시여, 스칼렛은 당신을 갈망하고 있답니다… 이것도 죄인가요?	ความรัก​ คือ​ '​ความ​สกปรก​'​ ตัณหา​ คือ​ '​การ​ลบหลู่​'​ องค์​เทพเจ้า​ ถ้า​สการ์เลตต์​ปรารถนา​ท่า​น.​..​นี่​ก็​เป็น​บาป​ด้วย​เหรอ​คะ​?​
