id	type	showType	quality	stack	openType	openParameter	photoId	effectType	effectId	effectNum	status	辅助列	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
170008	10	101	5	1	601	0	18:card_icon_170008_1	0	0	0	1	乌萨	纯洁者	純潔者	The Innocent	純潔者	순백자 	ผู้บริสุทธิ์	用于解锁乌撒的纯洁者。	用於解鎖烏撒的純潔者。	Unlocks Ulthar: The Innocent.	ウルタール･純潔者を解放するのに使える。	우사 순백자 해제 시 사용된다.	ใช้​สำหรับ​ปลดล็อก​ "​ผู้บริสุทธิ์​"​ ของ​ยู​ธ่า​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
102013	10	101	5	1	601	0	18:card_icon_102013_1	0	0	0	1	艾可	暴走炮手	暴走炮手	Berserk Gunner	クレイジーシューター	폭주 거너	พลปืนกระสุนคลั่ง	用于解锁艾可的暴走炮手。	用於解鎖艾可的暴走炮手。	Unlocks Echo: Berserk Gunner.	アイコ・クレイジーシューターを解放するのに使える	에코 폭주 거너 해제 시 사용된다.	ใช้​สำหรับ​ปลดล็อก​ "​พล​ปืน​กระสุน​คลั่ง​"​ ของ​เอ​ค​โค​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
104002	10	101	5	1	601	0	18:card_icon_104002_1	0	0	0	1	南弥生	追风逐电	追風逐電	Storm Chaser	追風逐電	질풍질주	นักล่าวายุ	用于解锁南弥生的追风逐电。	用於解鎖南彌生的追風逐電。	Unlocks Minami: Storm Chaser.	南弥生の追風逐電を解放するのに使える。	미나미의 질풍질주 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ "มิ​นา​มิ​:​ นักล่าวายุ"​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
169008	10	101	5	1	601	0	18:card_icon_169008_1	0	0	0	1	小白	初之纯白	初之純白	Pristine Genesis	始まりの純白	처음의 순백색	ปฐมกาลไร้มลทิน	用于解锁小白的初之纯白。	用於解鎖小白的初之純白。	Unlocks Shiro: Pristine Genesis.	シロ･始まりの純白を解放するのに使える。	화이트의 처음의 순백색 해제에 사용된다.	ใช้​สำหรับ​ปลดล็อก​ "​ชิ​โระ​:​ ปฐม​กาล​ไร้​มลทิน​"​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
103011	10	101	5	1	601	0	18:card_icon_103011_1	0	0	0	1	特莉丝	小小意外	小小意外	A Minor Mishap	小さなハプニング	사소한 사고	ว้าวุ่น​จิ๊บจ๊อย​	用于解锁特莉丝的小小意外。	用於解鎖特莉絲的小小意外。	Unlocks Triss: A Minor Mishap.	トリス・小さなハプニングを解放するのに使える	트리스의 사소한 사고 해제 시 사용된다.	ใช้​สำหรับ​ปลดล็อก​ "​ท​ริ​ส​:​ ว้าวุ่น​จิ๊บจ๊อย​"​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
171008	10	101	5	1	601	0	18:card_icon_171008_1	0	0	0	1	温格拉克	潮汐之羽	潮汐之羽	Plume of the Tide	潮汐の羽	조석의 깃	ปีกแห่งห้วงสมุทร	用于解锁温格拉克的潮汐之羽。	用於解鎖溫格拉克的潮汐之羽。	Unlocks Vingrakka: Plume of the Tide	ヴィングラック･潮汐の羽を解放するのに使える。	빙라크의 조석의 깃 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ "​วิง​แร็กก์​:​ ปีก​แห่ง​ห้วง​สมุทร​"​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
106005	10	101	5	1	601	0	18:card_icon_106005_1	0	0	0	1	小音	逆行冲锋	逆行衝鋒	Against the Flow	逆行ダッシュ	역돌격	บุกฝ่าทะลวงภัย	用于解锁小音的逆行冲锋。	用於解鎖小音的逆行衝鋒。	Unlocks Poppy: Against the Flow.	イナの逆行ダッシュを解放するのに使える。	이나의 역행 돌격 해제 시 사용된다	ใช้​สำหรับ​ปลดล็อก​ "​อิ​นะ​:​ บุก​ฝ่า​ทะลวง​ภัย​"​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
172008	10	101	5	1	601	0	18:card_icon_172008_1	0	0	0	1	绮华唯	无恶之罪	無惡之罪	The Sinless Guilt	無悪ノ罪	악의 없는 죄		用于解锁绮华唯的无罪之恶。	用於解鎖綺華唯的無罪之惡。	Unlocks Ayaka: The Sinless Guilt	綺華唯の無悪ノ罪を解放するのに使える。	아야카 유이의 악의 없는 죄 해제 시 사용된다.		若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
173008	10	101	5	1	601	0	18:card_icon_173008_1	0	0	0	1	艾瑞丝	怪诞其身	怪誕其身	Bizarre Incarnate	怪談宿りし者	기괴한 존재		用于解锁艾瑞丝的怪诞其身。	用於解鎖艾瑞絲的怪誕其身。	Unlocks Iris: Bizarre Incarnate.	アイリスの怪談宿りし者を解放するのに使える。	에리스의 기괴한 존재 해제 시 사용된다.		若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
102010	10	101	5	1	601	0	18:card_icon_102010_1	0	0	0	1	艾可	火力开采	火力開採	Fiery Extraction	情熱のドリル	화력 채굴	ยิงสกัดขุดทะลวง	用于解锁艾可的火力开采。	用於解鎖艾可的火力開採。	Unlocks Echo: Fiery Extraction.	アイコ・情熱のドリルを解放するのに使える	에코의 화력 채굴 해제 시 사용된다		若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
