id	character	condition	status	content	content_zh_TW	content_en_UK	content_ja_JP	content_ko_KR	content_th_TH
14108	141	103	1	录制一个完美挥杆视频合集吧~	錄製一個完美揮杆視頻合集吧~	Let's compile a video of the perfect swings!	完璧なスイング集を撮ろう〜  	완벽한 낚시 캐스팅 모음집 영상을 찍어보자~	มา​ถ่าย​คลิป​ท่า​เหวี่ยง​เบ็ด​ที่​สมบูรณ์แบบ​กัน​เถอะ​~​
14109	141	201	1	大丰收喵~!	大豐收喵~!	What a bountiful catch, meow!	大豊作だよ〜！  	대풍년이다냥~!	ได้มาเยอะเลยเมี้ยว~!
14110	141	201	1	奖金鼓励~！	獎金鼓勵~！	A bonus for your efforts!	ボーナスをあげよう～！	상금으로 격려해줄게~!	โบนัสกำลังใจ~!
14111	141	201	1	大获全胜~！	大獲全勝~！	A resounding victory!	大勝利～！  	대수확으로 승리했어~!	ชนะขาดลอย~!
14112	141	201	1	呼呼，看起来能卖个好价钱~	呼呼，看起來能賣個好價錢~	Yowl! This seems like it could fetch a handsome price!	ふふっ、良い値で売れそう〜  	후후, 이거 굉장히 좋은 가격인 것 같은데~	ฮึ​ๆ​ ดู​ท่าจะ​ขาย​ได้ราคา​ดี​เลย​นะ​~​
14113	141	201	1	叮当~收获了耐心的报酬呢！	叮噹~收穫了耐心的報酬呢！	Ta-da! Patience has truly paid off!	チリン～耐えた報酬をゲットしたね！  	딩동~ 인내심에 대한 보수을 받았어!	ปิ๊ง​ป่อง​~​ ได้​รับรางวัล​จาก​ความอดทน​แล้ว​!​
14114	141	202	1	没关系！就当是积累经验喵~试着温柔地将_fishName_捕获吧~	沒關係！就當是積累經驗喵~試著溫柔地將_fishName_捕獲吧~	No need to fret! Let's view this as valuable experience. How about trying to delicately catch _fishName_?	大丈夫！経験を積んだって考えればいいわ〜_fishName_を優しく捕まえてみて～	괜찮아! 경험해본 걸로 생각하면 된다옹~ 부드럽게 _fishName_(을)를 잡아보자~	ไม่เป็นไร​นะ​!​ ถือ​ซะ​ว่า​เก็บเกี่ยว​ประสบการณ์​เมี้ยว​~​ ลอง​จับ​_fishName_​อย่าง​อ่อนโยน​ดู​สิ​~​
14115	141	203	1	想要抓住_fishName_得再用力一点！小铃去买点能量饮料吧？	想要抓住_fishName_得再用力一點！小鈴去買點能量飲料吧？	To reel in fishName, a tad more strength is required! How about some energy drinks to boost your vigor?	_fishName_を捕まえるには、もう少し力が必要よ！リンがエナジードリンクを買ってこようか？	_fishName_(을)를 잡고 싶다면 더 힘을 줘 봐! 린이 가서 에너지 음료라도 사다줄까?	ถ้า​จะ​จับ​_fishName_​ก็​ต้อง​ออกแรง​กว่า​นี้​อีก​!​ ลินน์​ไป​ซื้อ​เครื่องดื่มชูกำลัง​มา​ให้​ดี​ไหม​คะ​?​
14116	141	204	1	喵呜？连_fishName_的尾巴都看不见了。渔具随便买，小铃买单！再试试吧~	喵嗚？連_fishName_的尾巴都看不見了。漁具隨便買，小鈴買單！再試試吧~	Meow? _fishName_'s tail is nowhere in sight. Feel free to pick any fishing gear; it's on me! Let's give it another go!	にゃんと？_fishName_の尾すら見えない。釣具は好きなだけ買って、リンが奢るわ！もう一度試してみよう〜  	야옹? _fishName_의 꼬리도 보이지 않네. 낚시 도구는 맘껏 사도 돼, 린이 사줄게! 다시 한번 해 봐~	เมี้ยว​?​ แม้แต่​หาง​_fishName_​ก็​มองไม่เห็น​ซะ​แล้ว​ อุปกรณ์​ตกปลา​ซื้อ​ได้​ตามใจ​เลย​ ลินน์​จ่าย​เอง​!​ มา​ลอง​กัน​อีกครั้ง​นะ​~​
14117	141	301	1	唔~小铃刚刚紧张得快忘记呼吸！	唔~小鈴剛剛緊張得快忘記呼吸！	Oh dear, I was so anxious I nearly forgot to breathe!	うぅ～リン、緊張で息するのを忘れそうだった！  	음~ 방금 전에 린도 긴장해서 숨쉬는 것도 잊어버릴 뻔 했어!	อื้ม​~​ เมื่อกี้​ลินน์​ตื่นเต้น​จน​เกือบ​ลืม​หายใจ​เลย​!​
14118	141	301	1	一鼓作气！抓住它~！	一鼓作氣！抓住它~！	All in one go! Let's catch it!	一気に行こう！捕まえて〜！  	힘내라! 어서 잡아 봐~!	ลุยเลย! จับให้ได้นะ~!
14119	141	301	1	喵喵！束手就擒吧！	喵喵！束手就擒吧！	Meow! Surrender now, fish!	にゃん！大人しく捕まりなさい！	야옹야옹! 속수무책이네!	เมี้ยวๆ! ยอมแพ้ซะดีๆ!
14120	141	301	1	哇！调查官来直播间分享经验嘛~	哇！調查官來直播間分享經驗啊~	Wow! Are you joining the live stream to share some expertise?	わあ！調查官、ライブ配信で経験を共有しない〜  	우와, 조사관 어서 스트리밍에서 노하우를 알려줘~	ว้าว​!​ ผู้ตรวจการ​มา​แชร์​ประสบการณ์​ใน​ไลฟ์​หน่อย​สิ​~​
14121	141	301	1	保持这个气势，继续加油吧~！	保持這個氣勢，繼續加油吧~！	Go for it! Let's nab them all!	この勢いを保って、頑張ろう～！	이 기세로 조금 더 힘을 내 봐~!	รักษา​ความมุ่งมั่น​นี้​ไว้​ แล้ว​สู้​ต่อไป​นะ​~!​
14122	141	302	1	糟了！不能大意！	糟了！不能大意！	Oh no! Can't afford to be careless!	大変！油断禁物よ！  	큰일이야! 방심하지 마!	แย่​แล้ว​!​ จะ​ประมาท​ไม่​ได้​นะ​!​
14123	141	302	1	加油喵，不能让之前的努力白费！	加油喵，不能讓之前的努力白費！	Come on, don't let all that effort go to waste!	頑張れにゃ～今までの努力が無駄にならないように！  	파이팅이다냥, 지금까지의 노력을 헛되게 하지 마!	สู้​ๆ​ เมี้ยว​ อย่า​ให้​ความพยายาม​ที่ผ่านมา​ต้อง​สูญเปล่า​!​
14124	141	302	1	不许逃！鱼来财也来！	不許逃！魚來財也來！	There's no escape! Fish and fortune are on their way!	逃げるな！魚が来れば財も来る！  	도망치면 안 돼! 물고기를 잡으면 재물운도 올라간다구!	อย่า​หนี​นะ​!​ มี​ปลา​ก็​มีเงิน​!​
14125	141	302	1	紧要关头！调查官，抓住机会！	緊要關頭！調查官，抓住機會！	It's a critical moment! Inspector, seize the chance!	緊張の瞬間！調查官、チャンスを掴んで！	지금이 바로 중요한 순간이야! 조사관, 기회를 잡아야 해!	ช่วงเวลา​สำคัญ​!​ คุณ​ผู้ตรวจการ​ คว้า​โอกาส​ไว้​เลย​!​
14126	141	302	1	呜~大危机！千万别放跑它！	嗚~大危機！千萬別放跑它！	Oh my whiskers, a major crisis! Don't let it slip away!	うぅ〜大ピンチ！絶対に逃がさないで！	으~ 엄청난 위기라구! 절대로 놓치면 안 돼!	อือ​~​ อันตราย​!​ อย่า​ปล่อย​ให้​มัน​หนี​เด็ดขาด​เลย​นะ​!​
14127	804	101	1	哎？这个位置也会有鱼吗？	哎？這個位置也會有魚嗎？	Oh? Could there be fish lurking here?	えっ？この位置で本当に魚が釣れるのですか？	어라, 여기도 물고기가 있나요?	เอ๊ะ​?​ จุด​นี้​ก็​มี​ปลา​ด้วย​เหรอ​?​
14128	804	102	1	嗯嗯！这次抛得很好呢！	嗯嗯！這次拋得很好呢！	Nice! That was a perfect cast!	うんうん！今度は上手く投げられましたね！	네네! 이번엔 아주 잘 던졌어요!	อื้มๆ​!​ รอบ​นี้​เหวี่ยง​ได้​ดีมาก​เลย​!​
14129	804	103	1	哇~漂亮！和电视节目里一样呢！	哇~漂亮！和電視節目裡一樣呢！	What a gorgeous fish! It looks just like the ones I've seen on TV!	うわ～綺麗～テレビで見たのと一緒です！	우와~ 정말 멋져요! TV에서 봤던 것과 똑같네요!	ว้าว​~​ สวยงาม​!​ เหมือน​ใน​รายการ​ทีวี​เลย​!​
14130	804	201	1	哇，有了有了！	哇，有了有了！	Yay, we caught one!	わぁ、来てます来てます！	우와, 있네요, 있어!	ว้าว มาแล้วมาแล้ว!
14131	804	201	1	好快！又有啦~	好快！又有啦~	Wow, that was quick! Another catch!	はやっ！また釣れましたね～	엄청 빠르네요! 또 있어요~	เร็วจัง! ได้อีกแล้ว~
14132	804	201	1	店长好厉害！	店長好厲害！	Manager, you're truly skilled!	店長さますごいです！	점장님 대단해요!	คุณผู้จัดการเก่งมาก!
14133	804	201	1	大丰收！今天可以好好吃一顿了~	大豐收！今天可以好好吃一頓了~	What a bountiful haul! We'll have a feast tonight!	大漁だ！今日はお腹いっぱい食べられそうです～	엄청난 수확이에요! 오늘은 정말 신나게 먹을 수 있겠네요~	ได้มา​เยอะ​เลย​!​ วันนี้​จะ​ได้​กินดีอยู่ดี​แล้ว​~​
14134	804	201	1	好多鱼呢，巧克力也想试试看了~	好多魚呢，巧克力也想試試看了~	So many fish! I'm eager to try my hand at it too.	魚がいっぱい、ショコラもやってみたくなりました～	물고기가 정말 많네요, 쇼콜라도 한번 해보고 싶어요~	ปลา​เยอะ​จัง​ ช็อก​โก​ล่า​ก็​อยาก​ลองดู​บ้าง​~​
