Id	roleId	groupId	rolename	name	voice	voice2	status	desk	desk_zh_TW	desk_en_UK	desk_ja_JP	desk_ko_KR	desk_th_TH	desk2	desk2_zh_TW	desk2_en_UK	desk2_ja_JP	desk2_ko_KR	desk2_th_TH
168	904022	3	死神	赠送礼物后	vo_give_gift_904022	vo_give_gift_904022	1	比起礼物，你的心意更让我满足。	比起禮物，你的心意更讓我滿足。	Your thoughtfulness warms my heart more than any gift.	プレゼントより、貴様のその気持ちの方が嬉しいぞ。	선물보다 네 성의가 더 마음에 드는데.	เทียบ​กับ​ของขวัญ​ น้ำใจ​ของ​คุณ​ทำให้​ฉัน​อิ่มเอม​ใจ​ยิ่งกว่า​เสีย​อีก​	比起礼物，你的心意更让我满足。	比起禮物，你的心意更讓我滿足。	Your thoughtfulness touches my heart more deeply than any material gift could.	プレゼントより、貴様のその気持ちの方が嬉しいぞ。	선물보다 네 성의가 더 마음에 드는데.	เทียบ​กับ​ของขวัญ​ น้ำใจ​ของ​คุณ​ทำให้​ฉัน​อิ่มเอม​ใจ​ยิ่งกว่า​เสีย​อีก​
169	904025	1	文森特	打招呼	vo_hello_gift_904025	vo_hello_gift_904025	1	我很期待，你会带来什么样的惊喜。	我很期待，你會帶來什麼樣的驚喜。	I'm really looking forward to seeing what kind of surprise you'll bring.	どんなサプライズをしてくれるのか、楽しみです。	어떤 즐거움을 선사해 줄지 무척 기대되는군요.	ฉัน​ตั้งตารอ​เลย​ อยากรู้​ว่า​คุณ​จะ​มี​เซอร์ไพรส์​อะไร​ให้​	我很期待，你会带来什么样的惊喜。	我很期待，你會帶來什麼樣的驚喜。	I'm really looking forward to seeing what kind of surprise you'll bring.	どんなサプライズをしてくれるのか、楽しみです。	어떤 즐거움을 선사해 줄지 무척 기대되는군요.	ฉัน​ตั้งตารอ​เลย​ อยากรู้​ว่า​คุณ​จะ​มี​เซอร์ไพรส์​อะไร​ให้​
170	904025	3	文森特	赠送礼物后	vo_give_gift_904025	vo_give_gift_904025	1	既然这样，就让我用忠诚作为回礼吧。	既然這樣，就讓我用忠誠作為回禮吧。	In that case, let me repay you with my loyalty.	それなら、忠誠心でお返しさせてください。	이렇게 되면 저도 성심껏 보답해야겠네요.	ถ้าอย่างนั้น​ ขอ​ใช้​ความภักดี​เป็น​ของ​ตอบแทน​แล้วกัน​	既然这样，就让我用忠诚作为回礼吧。	既然這樣，就讓我用忠誠作為回禮吧。	In that case, let me repay you with my loyalty.	それなら、忠誠心でお返しさせてください。	이렇게 되면 저도 성심껏 보답해야겠네요.	ถ้าอย่างนั้น​ ขอ​ใช้​ความภักดี​เป็น​ของ​ตอบแทน​แล้วกัน​
171	904026	1	卡萝尔	打招呼	vo_hello_gift_904026	vo_hello_gift_904026	1	又能收到礼物了，真开心~	又能收到禮物了，真開心~	I'm so happy to receive another gift.	またプレゼントがもらえるなんて、嬉しいですわ～	이렇게 또 선물을 받을 줄이야. 정말 기뻐요~	ได้รับ​ของขวัญ​อีกแล้ว​ ดีใจ​จัง​เลย​~​	又能收到礼物了，真开心~	又能收到禮物了，真開心~	I'm so happy to receive another gift.	またプレゼントがもらえるなんて、嬉しいですわ～	이렇게 또 선물을 받을 줄이야. 정말 기뻐요~	ได้รับ​ของขวัญ​อีกแล้ว​ ดีใจ​จัง​เลย​~​
172	904026	3	卡萝尔	赠送礼物后	vo_give_gift_904026	vo_give_gift_904026	1	调查官，你总能带来惊喜呢~	調查官，你總能帶來驚喜呢~	Inspector, you always bring surprises.	調査官、あなたはいつもサプライズを与えてくれますね～	당신은 항상 절 기쁘게 하는군요~	คุณ​ผู้ตรวจการ​ มักจะ​มี​เซอร์ไพรส์​ให้​เสมอ​เลย​นะคะ​~​	调查官，你总能带来惊喜呢~	調查官，你總能帶來驚喜呢~	Inspector, you always bring surprises.	調査官、あなたはいつもサプライズを与えてくれますね～	당신은 항상 절 기쁘게 하는군요~	คุณ​ผู้ตรวจการ​ มักจะ​มี​เซอร์ไพรส์​ให้​เสมอ​เลย​นะคะ​~​
173	904031	1	狂傲战士	打招呼	vo_hello_gift_904031	vo_hello_gift_904031	1	很久以前，我守护的人们，也会在我们出征时奉上食物……	很久以前，我守護的人們，也會在我們出征時奉上食物……	A long time ago, the people I protected would also prepare food for us when we set out to fight…	かつて、私が守っていた民たちも、出征前に食べ物を用意してくれた。	오래전 내가 지켜던 인간들도 떠나기 전에 음식을 바치곤 했었지...	นานมาแล้ว​ ผู้คน​ที่​ฉัน​ปกป้อง​ ก็​จะ​มอบ​อาหาร​ให้​พวกเรา​ก่อน​ออกรบ​เหมือนกัน​...​	很久以前，我守护的人们，也会在我们出征时奉上食物……	很久以前，我守護的人們，也會在我們出征時奉上食物……	A long time ago, the people I protected would also prepare food for us when we set out to fight…	かつて、私が守っていた民たちも、出征前に食べ物を用意してくれた。	오래전 내가 지켜던 인간들도 떠나기 전에 음식을 바치곤 했었지...	นานมาแล้ว​ ผู้คน​ที่​ฉัน​ปกป้อง​ ก็​จะ​มอบ​อาหาร​ให้​พวกเรา​ก่อน​ออกรบ​เหมือนกัน​...​
174	904031	3	狂傲战士	赠送礼物后	vo_give_gift_904031	vo_give_gift_904031	1	我心怀感激地享用了。	我心懷感激地享用了。	I gratefully enjoyed it.	ありがたく頂こう。	감사히 잘 먹도록 하지.	ฉัน​ขอรับ​ไว้​ด้วย​ความ​ซาบซึ้งใจ​	我心怀感激地享用了。	我心懷感激地享用了。	I gratefully enjoyed it.	ありがたく頂こう。	감사히 잘 먹도록 하지.	ฉัน​ขอรับ​ไว้​ด้วย​ความ​ซาบซึ้งใจ​
175	904033	1	赛尔	打招呼	vo_hello_gift_904033	vo_hello_gift_904033	1	别动手动脚的，摄像头都被你摸脏了。……哈？送吃的——给我？	別動手動腳的，攝像頭都被你摸髒了。……哈？送吃的——給我？	Don't touch. The camera got dirty… Huh? This is...for me?	あちこち触るな、レンズが汚れちまうじゃねぇか！はあ？料理をくれる？俺に？	얌전히 있어, 너 때문에 렌즈가 더러워졌잖아. 으음? 먹을걸 준다고... 나한테?	อย่า​มา​จับ​โน่น​จับ​นี่​นะ​ เลนส์​กล้อง​เลอะ​หมด​แล้ว​...​ หา​?​ จะ​ให้​ของกิน​—​ฉัน​เหรอ​?​	别动手动脚的，摄像头都被你摸脏了。……哈？送吃的——给我？	別動手動腳的，攝像頭都被你摸髒了。……哈？送吃的——給我？	Don't touch. The camera got dirty… Huh? This is...for me?	あちこち触るな、レンズが汚れちまうじゃねぇか！はあ？料理をくれる？俺に？	얌전히 있어, 너 때문에 렌즈가 더러워졌잖아. 으음? 먹을걸 준다고... 나한테?	อย่า​มา​จับ​โน่น​จับ​นี่​นะ​ เลนส์​กล้อง​เลอะ​หมด​แล้ว​...​ หา​?​ จะ​ให้​ของกิน​—​ฉัน​เหรอ​?​
176	904033	3	赛尔	赠送礼物后	vo_give_gift_904033	vo_give_gift_904033	1	……很少有人跟你一样奇怪。算了。网络礼仪说，收了礼物，就不能说你坏话了。	……很少有人跟你一樣奇怪。算了。網路禮儀說，收了禮物，就不能說你壞話了。	…There are not many people as peculiar as you. Oh well. According to online etiquette, if I accept a gift, I can't say anything bad about you in the future.	……お前みたいな変なヤツ初めて見た。まあいいや、プレゼントをもらったからにはお前の悪口が言えなくなったな。	... 너처럼 특이한 인간은 정말 오랜만이야. 뭐, 됐어. 성의를 보인 상대에겐 막말하지 않는 게... 에티켓이겠지.	...​มี​คน​แปลก​ๆ​ แบบ​คุณ​ไม่​เยอะ​หรอก​ ช่างเถอะ​ ตามมารยาท​บน​โลก​ออนไลน์​ ถ้า​รับ​ของขวัญ​มา​แล้วก็​นินทา​คุณ​ไม่​ได้​แล้ว​ล่ะ​	……很少有人跟你一样奇怪。算了。网络礼仪说，收了礼物，就不能说你坏话了。	……很少有人跟你一樣奇怪。算了。網路禮儀說，收了禮物，就不能說你壞話了。	…There are not many people as peculiar as you. Oh well. According to online etiquette, if I accept a gift, I can't say anything bad about you in the future.	……お前みたいな変なヤツ初めて見た。まあいいや、プレゼントをもらったからにはお前の悪口が言えなくなったな。	... 너처럼 특이한 인간은 정말 오랜만이야. 뭐, 됐어. 성의를 보인 상대에겐 막말하지 않는 게... 에티켓이겠지.	...​มี​คน​แปลก​ๆ​ แบบ​คุณ​ไม่​เยอะ​หรอก​ ช่างเถอะ​ ตามมารยาท​บน​โลก​ออนไลน์​ ถ้า​รับ​ของขวัญ​มา​แล้วก็​นินทา​คุณ​ไม่​ได้​แล้ว​ล่ะ​
177	908002	1	肖特朗	打招呼	vo_hello_gift_908002	vo_hello_gift_908002	1	送个东西而已，没必要这么庄重……	送個東西而已，沒必要這麼莊重……	It's just a gift, there's no need to be so formal…	プレゼントを渡すだけだろ、そんなにかしこまんな……	그냥 선물일 뿐이야. 그렇게 분위기 잡을 거 없잖아…	แค่​ให้​ของ​เท่านั้นเอง​ ไม่ต้อง​เป็นทางการ​ขนาด​นั้น​หรอ​ก.​..​	送个东西而已，没必要这么庄重……	送個東西而已，沒必要這麼莊重……	It's just a gift, there's no need to be so formal…	プレゼントを渡すだけだろ、そんなにかしこまんな……	그냥 선물일 뿐이야. 그렇게 분위기 잡을 거 없잖아…	แค่​ให้​ของ​เท่านั้นเอง​ ไม่ต้อง​เป็นทางการ​ขนาด​นั้น​หรอ​ก.​..​
